,ID,barangay_name,city_name,province_name,popden_chi,popden_eld,popden_wom,popden_w_1,popden_you,popden_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,HubDist,HCFAI,Cluster
11511,3031498,Benli (Mangyan Settlement),Bulalacao (San Pedro),Oriental Mindoro,2.392255,0.469728,6.488951,2.657316,3.076716,0.167930134900019,0.438788903,1.572459085,1.13603131,1.0,0,0,0,3031498,0.0,,0.48140588,0.0
11512,3031499,Benli (Mangyan Settlement),Bulalacao (San Pedro),Oriental Mindoro,2.392255,0.469728,6.488951,2.657316,3.076716,0.209643393645793,0.438788903,1.572459085,1.13603131,1.0,0,0,0,3031499,1.76387036135719e-13,,0.48140588,0.0
11513,3031500,Nasukob (Pob.),Bulalacao (San Pedro),Oriental Mindoro,2.392255,0.469728,6.488951,2.657315999999999,3.076716,0.249471139057841,1.11835993,1.54356826,1.041684633,1.0,0,0,0,3031500,0.0,,0.4769644,0.0
11514,3031501,Nasukob (Pob.),Bulalacao (San Pedro),Oriental Mindoro,2.392255,0.469728,6.488951,2.657316,3.076716,0.327664776901964,1.11835993,1.54356826,1.041684633,1.0,0,0,1,3031501,0.0,,0.5267537,0.0
11515,3031502,Cambunang (Pob.),Bulalacao (San Pedro),Oriental Mindoro,1.764667,0.721367,6.36711,2.867584,3.082206,0.618142522661619,1.125397363,1.543098338,1.058648513,1.0,0,0,1,3031502,1.76387036135719e-13,,0.5253621,0.0
11516,3031503,Nasukob (Pob.),Bulalacao (San Pedro),Oriental Mindoro,1.764667,0.721367,6.36711,2.867584,3.082206,1.248933997162631,1.11835993,1.54356826,1.041684633,1.0,0,1,0,3031503,1.76387036135719e-13,,0.5509725,1.0
11517,3031504,Cambunang (Pob.),Bulalacao (San Pedro),Oriental Mindoro,1.764667,0.721367000000001,6.36711000000001,2.867583999999996,3.082206000000006,2.273739960411905,1.125397363,1.543098338,1.058648513,0.0,0,0,1,3031504,0.0,,0.40652886,0.0
11518,3031505,Cambunang (Pob.),Bulalacao (San Pedro),Oriental Mindoro,3.46854423076922,1.429907307692305,13.0354508653846,5.214188961538458,6.483898692307702,7.901965719461442,1.125397363,1.543098338,1.058648513,1.0,0,0,1,3031505,1.76387036135719e-13,,0.5253621,0.0
11519,3031506,Campaasan (Pob.),Bulalacao (San Pedro),Oriental Mindoro,3.53177769090909,1.556367503030309,14.6852299878787,6.268692012121194,7.577228939393924,16.927693360216676,1.123563143,1.541537285,0.938022318,0.0,0,1,1,3031506,0.0059200321188735,,0.48480156,0.0
11520,3031507,Poblacion,Bulalacao (San Pedro),Oriental Mindoro,2.94727081690141,1.412557492957749,12.7283451267605,5.586428816901398,6.591706169014088,11.357000984968964,1.166536995,1.524153709,0.865405659,1.0,0,0,1,3031507,0.126499248805495,,0.5397258,1.0
11521,3031508,Poblacion,Bulalacao (San Pedro),Oriental Mindoro,2.28494,1.127823,8.758937,3.67641,4.262292000000001,3.530586575639659,1.166536995,1.524153709,0.865405659,0.0,0,1,0,3031508,0.0393285193448084,,0.4415377,0.0
11522,3032824,San Jose,Naujan,Oriental Mindoro,0.914414,0.766494,3.859365,1.465752,1.855723,3.325152171285529,1.30799035,1.501943588,0.754381123,0.0,0,0,1,3031442,0.934189583145883,,0.4248183,0.0
11523,3032825,Melgar B,Naujan,Oriental Mindoro,1.197397,1.567181000000003,6.42720399999999,2.095445000000005,2.746969000000001,4.718677145062072,1.311957174,1.47096316,0.738243377,0.0,0,0,1,3032825,0.111026305453283,,0.42685184,0.0
11526,3032828,Bayani,Naujan,Oriental Mindoro,2.060769,0.750887,7.583963,2.76994,3.404023,1.452409229915718,1.328970471,1.459602356,0.791950704,1.0,0,0,0,3032828,0.118477117823033,,0.49506295,0.0
11529,3032836,Santo Domingo (Lapog),Socorro,Oriental Mindoro,2.98356532432432,1.317642702702703,11.9422245945946,4.541452027027026,6.109003486486484,2.764979073901971,0.901594985,1.59434859,1.013550879,1.0,0,0,0,3032836,0.0799626348670108,,0.48129478,0.0
11530,3032837,Mabuhay I,Socorro,Oriental Mindoro,3.178403,1.566811142857144,13.2344835714286,5.10077557142857,6.773982999999998,4.454816041494671,0.779243985,1.58037281,1.069687,1.0,0,0,0,3032837,1.76387036135719e-13,,0.47981802,0.0
11531,3032838,Subaan,Socorro,Oriental Mindoro,4.03850996428571,2.870726714285714,18.38230225,7.709495321428574,9.303495464285712,4.261350259446261,0.845350181,1.578004837,1.114206658,1.0,0,1,1,3032838,0.0,,0.59403306,1.0
11532,3032839,Subaan,Socorro,Oriental Mindoro,3.2728375,2.143996500000001,14.375467,6.248984,7.324833500000002,2.114390182495117,0.845350181,1.578004837,1.114206658,1.0,0,0,0,3032839,0.0,,0.4753098,0.0
11533,3032840,Calubayan,Socorro,Oriental Mindoro,2.0688757,1.103345,9.09661445,4.319673099999999,4.68400745,1.192265995791261,0.904673251,1.578209639,1.147580617,1.0,0,0,0,3032840,5.29506288517012e-13,,0.4716924,0.0
11534,3032841,Bayuin,Socorro,Oriental Mindoro,4.14464816666667,2.395032833333333,17.4098958333333,5.7396775,7.671291833333336,1.25539528431607,1.234572743,1.534980947,1.169028492,1.0,0,0,0,3032841,0.0,,0.4655634,0.0
11535,3032842,Bayuin,Socorro,Oriental Mindoro,0.525657,0.358684,2.486049,1.212103,1.317235,0.309421074617168,1.234572743,1.534980947,1.169028492,1.0,0,0,0,3032842,0.0,,0.4655634,0.0
11537,3032844,Sabang,Pinamalayan,Oriental Mindoro,4.49875484931506,1.495827465753427,16.3400754383562,6.84447116438357,8.231814178082193,2.666411823013075,0.80306577,1.538656076,1.215993041,1.0,0,0,1,3032844,0.0,,0.51960325,0.0
11538,3032845,Sabang,Pinamalayan,Oriental Mindoro,5.198539,2.509639,20.845372,8.604478,10.115383,1.026425104011113,0.80306577,1.538656076,1.215993041,1.0,0,0,0,3032845,0.0,,0.46983853,0.0
11539,3032846,Buong Lupa,Gloria,Oriental Mindoro,4.276258,0.726684,12.07414,4.6396,5.142689,0.343307579679961,0.7274416,1.526382234,1.161369413,1.0,0,0,0,3032846,0.0011711657044681,,0.47578505,0.0
11540,3032847,Buong Lupa,Gloria,Oriental Mindoro,1.820291,0.546087,6.861095,3.178507,3.290525,0.239517271676114,0.7274416,1.526382234,1.161369413,1.0,0,0,0,3032847,1.76387036135719e-13,,0.47578505,0.0
11541,3032848,Mirayan,Gloria,Oriental Mindoro,1.820291,0.546087,6.861095,3.178507,3.290525,0.253325238771422,0.750701071,1.487377391,1.171371626,1.0,0,0,0,3032848,0.0,,0.47599852,0.0
11542,3032849,Mirayan,Gloria,Oriental Mindoro,1.6966186,0.6470738,6.6425454,2.7719998,3.0603486,0.222481629873754,0.750701071,1.487377391,1.171371626,1.0,0,0,0,3032849,0.0,,0.47599852,0.0
11547,3032860,Tawas,Bongabong,Oriental Mindoro,1.395661,0.966227,5.50832,1.866387,2.35363,0.145992167326419,0.373992389,1.521859894,1.091449411,1.0,0,0,1,3032860,0.0463709823556021,,0.53746396,1.0
11549,3032862,Tawas,Bongabong,Oriental Mindoro,0.77164,0.472274,3.360116,1.473599,1.661993,0.308943455963781,0.373992389,1.521859894,1.091449411,1.0,0,0,0,3032862,0.0,,0.48783222,0.0
11550,3032863,Lisap,Bongabong,Oriental Mindoro,2.334734,0.795041,7.636874,2.894621999999999,3.499301000000002,0.821503134483987,0.52682548,1.539334007,0.987865501,1.0,0,0,0,3032863,5.29161108407157e-13,,0.49223787,0.0
11551,3032864,Lisap,Bongabong,Oriental Mindoro,4.171453,0.829781,10.97656,4.126357000000003,5.204170000000004,1.958149201058327,0.52682548,1.539334007,0.987865501,1.0,0,0,1,3032864,0.0,,0.5417401,1.0
11552,3032865,Lisap,Bongabong,Oriental Mindoro,4.171453,0.829781,10.97656,4.126357,5.20417,1.21486969015815,0.52682548,1.539334007,0.987865501,1.0,0,0,0,3032865,0.0252261001985175,,0.49223787,0.0
11562,3032875,Panaytayan,Mansalay,Oriental Mindoro,19.459469,4.920501,55.213462,21.91972,24.41706,0.957835427262414,0.554312088,1.606118823,1.016869763,1.0,0,0,0,3032875,1.76387036135719e-13,,0.4870935,0.0
11563,3032876,Panaytayan,Mansalay,Oriental Mindoro,19.459469,4.920501,55.213462,21.91972,24.417060000000003,0.664654937113675,0.554312088,1.606118823,1.016869763,1.0,0,0,0,3032876,0.0,,0.4870935,0.0
11565,3032878,Panaytayan,Mansalay,Oriental Mindoro,7.461859,2.831007,27.485138,13.048879,13.217614,0.375684426019066,0.554312088,1.606118823,1.016869763,1.0,0,0,0,3032878,0.0,,0.4870935,0.0
11566,3032879,Panaytayan,Mansalay,Oriental Mindoro,1.532011,0.522277,5.597064,2.324131,2.68102,0.116796148835983,0.554312088,1.606118823,1.016869763,1.0,0,0,0,3032879,5.29161108407157e-13,,0.4870935,0.0
11568,3032881,Benli (Mangyan Settlement),Bulalacao (San Pedro),Oriental Mindoro,2.392255,0.469728,6.488951,2.657316,3.076716,0.197591169400418,0.438788903,1.572459085,1.13603131,1.0,0,0,0,3032881,0.0,,0.48140588,0.0
11569,3032882,San Roque (Buyayao),Bulalacao (San Pedro),Oriental Mindoro,2.392255,0.469728,6.488951,2.657316,3.076716,0.23008287486335,0.671243532,1.540502094,0.944370089,1.0,0,0,0,3032882,0.0,,0.4928109,0.0
11570,3032883,Nasukob (Pob.),Bulalacao (San Pedro),Oriental Mindoro,2.392255,0.469728,6.488951,2.657316,3.076716,0.269107867361379,1.11835993,1.54356826,1.041684633,1.0,0,0,0,3032883,5.29851468626866e-13,,0.4769644,0.0
11571,3032884,San Roque (Buyayao),Bulalacao (San Pedro),Oriental Mindoro,3.040048,1.638534,13.231938,5.42056,6.409864,0.40896789160929,0.671243532,1.540502094,0.944370089,1.0,0,0,0,3032884,0.0,,0.4928109,0.0
11572,3032885,San Juan,Bulalacao (San Pedro),Oriental Mindoro,2.797870125,1.48644546875,11.90116371875,4.353688749999999,6.051697906250002,1.981894419276923,1.134411083,1.545613561,0.914908306,1.0,0,1,0,3032885,0.0,,0.55971277,1.0
11573,3032886,San Juan,Bulalacao (San Pedro),Oriental Mindoro,2.17538128571429,1.025497571428571,8.56698228571429,3.458333714285714,4.262625142857142,2.49793680961446,1.134411083,1.545613561,0.914908306,1.0,0,0,0,3032886,3.53119252381292e-13,,0.48621014,0.0
11574,3032887,Nasukob (Pob.),Bulalacao (San Pedro),Oriental Mindoro,3.202167,1.785824000000002,14.066663,4.935207999999996,7.21367299999999,4.355688239067373,1.11835993,1.54356826,1.041684633,1.0,0,0,0,3032887,0.0,,0.4769644,0.0
11575,3032888,Poblacion,Bulalacao (San Pedro),Oriental Mindoro,3.1211075,1.712179,13.6493005,5.177884000000002,6.8117685,3.247506667779187,1.166536995,1.524153709,0.865405659,1.0,0,0,0,3032888,0.0,,0.49015775,0.0
11576,3032889,San Juan,Bulalacao (San Pedro),Oriental Mindoro,3.36073978947369,1.600101157894736,15.2035424210526,6.755972421052634,8.019130315789477,6.185856775576328,1.134411083,1.545613561,0.914908306,0.0,0,0,0,3032889,0.130693869402681,,0.3765003,0.0
11577,3034207,Melgar B,Naujan,Oriental Mindoro,1.94075428571429,2.170625,8.97074228571429,2.911898571428571,3.796924142857143,4.900479987911556,1.311957174,1.47096316,0.738243377,1.0,0,0,1,3032826,1.01263696324378,,0.5482999,1.0
11578,3034208,Melgar B,Naujan,Oriental Mindoro,6.400898,5.791289,24.231972,7.81062,10.096655,3.032754600048065,1.311957174,1.47096316,0.738243377,1.0,0,0,0,3034208,0.101648654397424,,0.49907163,0.0
11579,3034209,Montelago,Naujan,Oriental Mindoro,5.399876,4.604883625,20.346821625,6.55230825,8.524042,1.038462976964427,1.0966934,1.468204498,0.767196649,1.0,0,0,0,3034209,3.52774072271438e-13,,0.5009945,0.0
11580,3034210,Montelago,Naujan,Oriental Mindoro,2.732851,1.340447999999999,9.798778,2.784806000000001,4.208382999999999,1.665747102726711,1.0966934,1.468204498,0.767196649,1.0,0,0,1,3034210,0.201645542019199,,0.55012983,1.0
11581,3034211,Montelago,Naujan,Oriental Mindoro,1.82190066666667,0.893632,6.53251866666667,1.856537333333333,2.805588666666667,0.510281372070313,1.0966934,1.468204498,0.767196649,0.0,0,0,0,3034211,0.322884505809494,,0.38722712,0.0
11583,3034216,Matulatula,Pola,Oriental Mindoro,4.036767,1.948138,16.699666,6.490672,7.858115,2.487634756591882,0.945395082,1.50631083,0.928514115,0.0,0,0,0,3034216,0.128110150877265,,0.37927744,0.0
11584,3034217,Mabuhay II,Socorro,Oriental Mindoro,4.00167968571428,1.923734914285714,16.5306042571429,6.420638371428568,7.791089628571428,5.004815426043102,0.843460453,1.586811701,1.045059032,1.0,0,1,0,3034217,0.013500375611464,,0.5541141,1.0
11585,3034218,Matungao,Socorro,Oriental Mindoro,2.68352561538462,1.067233230769231,10.3609369230769,3.886955769230768,5.30043923076923,2.939429588066904,0.893490985,1.50963529,1.047714336,1.0,0,0,1,3034218,0.0,,0.5316545,1.0
11586,3034219,Matungao,Socorro,Oriental Mindoro,3.44244212,2.538278080000001,15.76080844,6.583289000000004,8.106936039999995,2.509118026181271,0.893490985,1.50963529,1.047714336,1.0,0,0,0,3034219,0.0,,0.481908,0.0
11587,3034220,Leuteboro II,Socorro,Oriental Mindoro,1.70280013414634,1.079155719512194,7.61622409756098,3.261318487804877,3.858049231707323,4.233568085703934,0.865126558,1.545361042,1.094832615,0.0,0,1,1,3034220,0.0,,0.4775789,0.0
11588,3034221,Monteverde,Socorro,Oriental Mindoro,1.24462761403509,0.825847350877193,5.93650329824561,2.566684280701754,3.032624298245615,2.115121246647919,0.673849019,1.540876923,1.152446164,1.0,0,0,0,3034221,0.0,,0.47693205,0.0
11589,3034222,Calubayan,Socorro,Oriental Mindoro,1.84814808108108,1.058542432432432,8.59598137837838,3.773523837837839,4.273636108108107,1.955385799139318,0.904673251,1.578209639,1.147580617,0.0,0,0,1,3034222,1.76387036135719e-13,,0.40330115,0.0
11590,3034223,Bayuin,Socorro,Oriental Mindoro,1.52310057142857,0.922548047619048,6.56046257142857,2.406344428571427,3.03098976190476,0.577046063960644,1.234572743,1.534980947,1.169028492,1.0,0,0,0,3034223,0.0,,0.4655634,0.0
11591,3034224,Malugay,Socorro,Oriental Mindoro,0.525657,0.358684,2.486049,1.212102999999999,1.317234999999999,0.357162019285289,0.797588471,1.561932723,1.202777715,1.0,0,0,1,3034224,1.76387036135719e-13,,0.5198684,0.0
11592,3034225,Malugay,Socorro,Oriental Mindoro,4.71603888888889,2.292293333333333,18.9726144444444,7.843661666666668,9.221730777777776,2.899411480468616,0.797588471,1.561932723,1.202777715,1.0,0,0,0,3034225,5.30196648736721e-13,,0.47010094,0.0
11593,3034226,Inclanay,Pinamalayan,Oriental Mindoro,4.90903893333333,2.3792316,19.7217174666667,8.1479882,9.579191666666665,3.004347458271913,1.095740188,1.437891722,1.192505908,1.0,0,1,0,3034226,3.5346443249114697e-13,,0.5440385,1.0
11594,3034227,Sabang,Pinamalayan,Oriental Mindoro,4.276258,0.726684,12.07414,4.6396,5.142689,0.537678192059199,0.80306577,1.538656076,1.215993041,1.0,0,0,0,3034227,1.76387036135719e-13,,0.46983853,0.0
11595,3034228,Mirayan,Gloria,Oriental Mindoro,3.27567885185185,0.653107444444444,9.95030685185185,4.044339888888888,4.388103666666668,0.302006402569609,0.750701071,1.487377391,1.171371626,1.0,0,0,0,3034228,5.29161108407157e-13,,0.47599852,0.0
11596,3034229,Mirayan,Gloria,Oriental Mindoro,1.820291,0.546087,6.861095,3.178507,3.290525,0.329619082084424,0.750701071,1.487377391,1.171371626,1.0,0,0,0,3034229,0.0,,0.47599852,0.0
11597,3034230,Mirayan,Gloria,Oriental Mindoro,1.820291,0.546087,6.861095,3.178507,3.290525,0.309079742400159,0.750701071,1.487377391,1.171371626,1.0,0,0,0,3034230,3.5346443249114697e-13,,0.47599852,0.0
11601,3034236,Rosacara,Bansud,Oriental Mindoro,1.643511,0.68637,6.838515,2.707699,3.431852,0.419404552533076,0.954099997,1.433284018,1.10578148,1.0,0,0,0,3034236,0.130324444880315,,0.47912908,0.0
11602,3034237,Rosacara,Bansud,Oriental Mindoro,1.643511,0.68637,6.838515,2.707699,3.431852,0.430339824058572,0.954099997,1.433284018,1.10578148,1.0,0,0,0,3034237,0.016378237597792,,0.47912908,0.0
11603,3034241,Tawas,Bongabong,Oriental Mindoro,1.3601603125,0.930340625,5.3646099375,1.8220361875,2.2942541875,0.215594324881468,0.373992389,1.521859894,1.091449411,1.0,0,0,0,3034241,0.306339542157937,,0.48783222,0.0
11604,3034242,Tawas,Bongabong,Oriental Mindoro,1.395661,0.966227,5.50832,1.866387,2.353629999999999,0.215282892887021,0.373992389,1.521859894,1.091449411,1.0,0,0,0,3034242,0.0,,0.48783222,0.0
11606,3034244,Hagan,Bongabong,Oriental Mindoro,2.334734,0.795041,7.636874,2.894622,3.499301,0.518442887089628,0.473487418,1.528008597,1.015882817,1.0,0,0,1,3034244,0.0,,0.5410355,1.0
11607,3034245,Hagan,Bongabong,Oriental Mindoro,2.334734,0.795041,7.636874,2.894621999999999,3.499301000000002,1.62304317804805,0.473487418,1.528008597,1.015882817,1.0,0,1,1,3034245,0.0,,0.60706186,1.0
11608,3034246,Morente,Bongabong,Oriental Mindoro,3.68166126666666,0.820516999999999,10.0859770666667,3.797894333333338,4.749538266666668,6.720162572372086,0.605353467,1.539665818,1.073542586,1.0,0,1,0,3034246,0.0,,0.55786246,1.0
11609,3034247,Morente,Bongabong,Oriental Mindoro,4.171453,0.829781,10.97656,4.126357,5.20417,1.127670174963038,0.605353467,1.539665818,1.073542586,1.0,0,1,0,3034247,0.0,,0.55786246,1.0
11610,3034248,Morente,Bongabong,Oriental Mindoro,4.171453,0.829781,10.97656,4.126357,5.204170000000002,0.455158828812487,0.605353467,1.539665818,1.073542586,1.0,0,0,0,3034248,0.0298577562511939,,0.48423165,0.0
11611,3034250,San Vicente,Roxas,Oriental Mindoro,2.432291,0.988665,8.967979,3.928412000000001,4.217138,0.724576283778463,0.469409684,1.598442435,1.045739269,1.0,0,0,1,3034250,0.0572703838373137,,0.5364167,1.0
11618,3034257,Panaytayan,Mansalay,Oriental Mindoro,19.459469,4.920501,55.213462,21.91972,24.41706,0.944190334960034,0.554312088,1.606118823,1.016869763,1.0,0,0,0,3034257,1.76387036135719e-13,,0.4870935,0.0
11619,3034258,Panaytayan,Mansalay,Oriental Mindoro,7.461859,2.831007,27.485138,13.048879,13.217614,0.407456432010086,0.554312088,1.606118823,1.016869763,1.0,0,0,0,3034258,0.0,,0.4870935,0.0
11620,3034259,Panaytayan,Mansalay,Oriental Mindoro,7.461859,2.831007,27.485138,13.048879,13.217614,0.475608460789434,0.554312088,1.606118823,1.016869763,1.0,0,0,0,3034259,0.0,,0.4870935,0.0
11621,3034260,Panaytayan,Mansalay,Oriental Mindoro,1.532011,0.522277,5.597064,2.324131,2.68102,0.512034012393058,0.554312088,1.606118823,1.016869763,1.0,0,0,0,3034260,0.0,,0.4870935,0.0
11622,3034261,Panaytayan,Mansalay,Oriental Mindoro,1.532011,0.522277,5.597064,2.324131,2.68102,0.143012279493227,0.554312088,1.606118823,1.016869763,1.0,0,0,0,3034261,7.0589332465273e-13,,0.4870935,0.0
11624,3034263,San Roque (Buyayao),Bulalacao (San Pedro),Oriental Mindoro,2.392255,0.469728,6.488951,2.657316,3.076716,0.237115562715255,0.671243532,1.540502094,0.944370089,1.0,0,0,0,3034263,0.0,,0.4928109,0.0
11625,3034264,San Roque (Buyayao),Bulalacao (San Pedro),Oriental Mindoro,2.392255,0.469728,6.488951,2.657316,3.076716,0.259983013002898,0.671243532,1.540502094,0.944370089,1.0,0,0,0,3034264,1.76387036135719e-13,,0.4928109,0.0
11626,3034265,San Roque (Buyayao),Bulalacao (San Pedro),Oriental Mindoro,2.49191546153846,0.649544307692308,7.52633361538462,3.082430461538462,3.589508,0.330144361501009,0.671243532,1.540502094,0.944370089,1.0,0,0,0,3034265,0.0,,0.4928109,0.0
11627,3034266,San Roque (Buyayao),Bulalacao (San Pedro),Oriental Mindoro,3.1373194,1.726908000000001,13.732773,5.129348800000002,6.8921494,0.842815024482067,0.671243532,1.540502094,0.944370089,1.0,0,1,0,3034266,3.53119252381293e-13,,0.56580913,1.0
11628,3034267,San Juan,Bulalacao (San Pedro),Oriental Mindoro,3.202167,1.785824,14.066663,4.935208000000002,7.213673,1.651477690509688,1.134411083,1.545613561,0.914908306,1.0,0,1,0,3034267,3.52774072271438e-13,,0.55971277,1.0
11629,3034268,San Juan,Bulalacao (San Pedro),Oriental Mindoro,3.202167,1.785824,14.066663,4.935208,7.213673,1.650711624656044,1.134411083,1.545613561,0.914908306,1.0,0,0,0,3034268,0.0,,0.48621014,0.0
11630,3034269,Balatasan,Bulalacao (San Pedro),Oriental Mindoro,3.202167,1.785824000000001,14.066663,4.935207999999996,7.21367299999999,1.582754671784256,1.170693632,1.515299129,0.79852602,1.0,0,0,0,3034269,3.52774072271438e-13,,0.49550492,0.0
11631,3034270,Balatasan,Bulalacao (San Pedro),Oriental Mindoro,4.1152288,1.9253252,15.8435166,6.2387204,7.532449,0.906654555115115,1.170693632,1.515299129,0.79852602,1.0,0,0,0,3034270,0.0249255302250813,,0.49550492,0.0
11632,3034271,Balatasan,Bulalacao (San Pedro),Oriental Mindoro,8.415952,3.07249,26.289831,9.511362,12.022789,0.868264853825301,1.170693632,1.515299129,0.79852602,1.0,0,0,0,3034271,0.0351856799405997,,0.49550492,0.0
11633,3034272,Balatasan,Bulalacao (San Pedro),Oriental Mindoro,8.415952,3.07249,26.289831,9.511362,12.022789,0.924784672064859,1.170693632,1.515299129,0.79852602,1.0,0,0,0,3034272,0.0899487352347882,,0.49550492,0.0
11636,3035591,Melgar B,Naujan,Oriental Mindoro,6.0721444,5.485486466666668,23.0396958666667,7.421903333333334,9.611326133333334,3.66942043314057,1.311957174,1.47096316,0.738243377,1.0,0,0,0,3034209,1.11239747888843,,0.49907163,0.0
11637,3035592,Montemayor,Naujan,Oriental Mindoro,2.61800945454545,1.328066454545455,9.48505545454545,2.71163,4.081868363636364,0.762131880461474,1.005577574,1.460450411,0.764558074,1.0,0,0,0,3035592,0.0726355844123071,,0.5031851,0.0
11638,3035593,Montelago,Naujan,Oriental Mindoro,2.2204414375,1.089114,7.961507125,2.262654875,3.4193111875,1.575898036304082,1.0966934,1.468204498,0.767196649,1.0,0,0,0,3035593,0.0328192180597833,,0.5009945,0.0
11639,3035594,Montelago,Naujan,Oriental Mindoro,1.86984542105263,0.917148631578947,6.70442705263158,1.905393578947369,2.879419947368421,1.264348207462219,1.0966934,1.468204498,0.767196649,1.0,0,0,0,3035594,0.0125666842190677,,0.5009945,0.0
11640,3035595,Tagbakin,Pola,Oriental Mindoro,2.63309677272727,1.2674685,9.6091145909091,2.871747363636366,4.173867863636364,1.390569165436148,0.712768957,1.487180996,0.846518743,1.0,0,0,1,3035595,0.107860453362705,,0.55055416,1.0
