ID,Neighbors
2940042,"2940042, 2940041, 2940042, 2940041, 2938661, 2940043, 2938660, 2940042, 2938661, 2940043, 2938660, 2938660, 2938661, 2940043, 2940043"
2940045,"2940045, 2940044, 2940046, 2940045, 2938663, 2940045, 2938663, 2940045, 2938664, 2940046, 2940046, 2940046, 2940045, 2938664, 2938664, 2938664, 2938664, 2940046, 2938663, 2938664, 2940044, 2938663, 2938663, 2940045, 2940044"
2940046,"2940046, 2940045, 2940046, 2940045, 2940045, 2940045, 2938664, 2938665, 2940047, 2938665, 2940046, 2940046, 2940047, 2938665, 2940046, 2940045, 2938664, 2938665, 2938664, 2938665, 2938665, 2938664, 2940047, 2938664, 2938665, 2940047, 2940046, 2938664, 29"
2940047,"2940047, 2940046, 2940046, 2938665, 2940047, 2938666, 2940048, 2938665, 2940046, 2940046, 2940047, 2940048, 2938665, 2940046, 2938665, 2938665, 2938665, 2938666, 2940048, 2940047, 2940048, 2938665, 2940047, 2940046, 2940048, 2938666, 2938666, 2940048, 29"
2940052,"2940052, 2940051, 2940053, 2940052, 2938671, 2938671, 2938671, 2940053, 2938671, 2940051, 2938670, 2940051, 2938670, 2940052, 2940051, 2938670, 2940052, 2938671, 2940053, 2940053, 2940052, 2940051, 2940053"
2940053,"2940053, 2940052, 2938671, 2938672, 2938671, 2938672, 2938671, 2940053, 2938671, 2938672, 2940054, 2940052, 2940054, 2940054, 2938672, 2940054, 2940052, 2938671, 2940053, 2938672, 2940054, 2938672, 2940054, 2940053, 2940052, 2940053, 2940054"
2940054,"2940054, 2938673, 2940055, 2940054, 2940054, 2940055, 2938673, 2938672, 2940054, 2938673, 2938673, 2940055, 2940053, 2938672, 2940054, 2940055, 2938672, 2940054, 2940053, 2940053, 2940054"
2940056,"2940056, 2940057, 2940057, 2938675, 2940057, 2938675, 2938675, 2940057, 2938674, 2940056, 2940055, 2940055, 2940055, 2940057, 2940057, 2938674, 2938674, 2938675, 2938674, 2940056, 2940055, 2940056, 2940056, 2940055"
2940057,"2940057, 2940056, 2940058, 2940057, 2940058, 2940057, 2938676, 2938675, 2940057, 2938676, 2938675, 2938676, 2938675, 2940057, 2940056, 2940057, 2940058, 2938676, 2940057, 2938675, 2940056, 2940056, 2940056"
2940058,"2940058, 2938677, 2940059, 2940059, 2940059, 2940059, 2940059, 2940059, 2940058, 2938677, 2940059, 2940058, 2938676, 2938677, 2940059, 2940057, 2940058, 2940057, 2940058, 2940057, 2938676, 2940057, 2938676, 2938676, 2940057, 2940057, 2938677, 2940058, 29"
2940060,"2940060, 2938679, 2938679, 2938679, 2940060, 2940060, 2940061, 2940059, 2938678, 2940059, 2940059, 2938679, 2940059, 2938679, 2938679, 2940060, 2940061, 2938679, 2940061, 2938679, 2940061, 2940061, 2940061, 2938678, 2940060, 2940059, 2938678, 2940060, 29"
2940061,"2940061, 2938680, 2938680, 2938679, 2938680, 2938679, 2938679, 2940060, 2940061, 2938679, 2940061, 2938679, 2940061, 2940062, 2938680, 2940061, 2940062, 2938680, 2940061, 2940060, 2940060, 2938679, 2938679, 2938679, 2940061, 2940061, 2940061, 2940060, 29"
2940062,"2940062, 2938680, 2938680, 2940061, 2938681, 2938680, 2938680, 2938681, 2940063, 2938680, 2940061, 2940061, 2940061, 2938681, 2940062, 2938680, 2940061, 2938681, 2940062, 2938680, 2940061, 2938681, 2938681, 2940063, 2940061, 2940061, 2940061, 2940061, 29"
2940063,"2940063, 2940062, 2938681, 2938682, 2938681, 2938682, 2940063, 2940064, 2938681, 2940062, 2938681, 2940062, 2938682, 2938681, 2938681, 2940063, 2938682, 2940062, 2940063, 2940062, 2940063, 2940064, 2940064, 2940063, 2938682, 2940064, 2940064, 2938682, 29"
2941291,"2941291, 2942672, 2942673, 2941290, 2942672"
2941292,"2941292, 2942673, 2942674, 2942673, 2942673, 2942673"
2941294,"2941294, 2942676, 2941295, 2942675, 2941294, 2942675"
2941295,"2941295, 2942676, 2942676, 2941294, 2942676, 2941295, 2941294"
2941298,"2941298, 2941299, 2942680, 2941298, 2942679, 2942680, 2941298, 2942679, 2942680, 2942679, 2942679, 2941299, 2942680, 2941298, 2942680, 2942680"
2941299,"2941299, 2941300, 2942681, 2941299, 2941298, 2942681, 2941299, 2942680, 2941298, 2942680, 2941298, 2942680, 2942681, 2941299, 2942680, 2941298, 2942681, 2942680, 2942681, 2942680, 2942681"
2941300,"2941300, 2942681, 2941299, 2941301, 2941300, 2941301, 2942682, 2942681, 2941299, 2942681, 2941299, 2941301, 2942681, 2941299, 2942681, 2942681, 2942681"
2941301,"2941301, 2941302, 2942683, 2941301, 2941302, 2941301, 2941302, 2942682, 2941301, 2941302, 2942683, 2941301, 2941302, 2942683, 2942683, 2942682, 2942683, 2942683, 2941301, 2942682, 2941300, 2941301, 2941300, 2941301, 2942682, 2941301"
2941302,"2941302, 2942683, 2941301, 2942684, 2941302, 2941301, 2941303, 2941302, 2941303, 2941301, 2941302, 2942683, 2941301, 2941302, 2942683, 2942684, 2942683, 2942683, 2942683, 2941301, 2941301, 2941301, 2941301, 2941303, 2941303, 2941303"
2941303,"2941303, 2942684, 2941302, 2942684, 2941302, 2941303, 2941302, 2941303, 2941302, 2941302, 2942685, 2942684, 2941303, 2941304, 2941304, 2942685, 2941303, 2941304, 2942685, 2941303, 2941304, 2942685"
2941304,"2941304, 2942686, 2941305, 2941304, 2941305, 2942685, 2941303, 2941304, 2941305, 2942686, 2941305, 2942686, 2942685, 2941303, 2941304, 2942686, 2941305, 2942686, 2942686, 2941305, 2942686, 2942686, 2942685"
2941305,"2941305, 2941304, 2941305, 2941306, 2941304, 2941306, 2941305, 2942686, 2941306, 2941305, 2942687, 2942687, 2941306, 2942687, 2942686, 2941304, 2942686, 2941305, 2942686, 2942686, 2941305, 2942687, 2942687, 2942687, 2942686, 2942686"
2941306,"2941306, 2941306, 2941307, 2941307, 2941307, 2941307, 2941307, 2941305, 2941307, 2941307, 2942688, 2941305, 2941306, 2941307, 2942688, 2941307, 2942688, 2941306, 2941305, 2941306, 2941305, 2942687, 2942688, 2942687, 2941306, 2942688, 2942687, 2941305, 29"
2941307,"2941307, 2941307, 2941308, 2942689, 2941307, 2941307, 2941307, 2941308, 2941307, 2941308, 2942689, 2941307, 2942688, 2941306, 2941307, 2942688, 2941307, 2942689, 2942688, 2942689, 2941306, 2941306, 2942688, 2941306, 2942688, 2942688, 2941308, 2941308"
2941308,"2941308, 2942689, 2941307, 2941307, 2941307, 2941308, 2941307, 2941308, 2942689, 2942690, 2941307, 2941307, 2941307, 2942689, 2942689, 2942690, 2941308, 2942690, 2941309, 2942690, 2941309, 2941309, 2941308, 2942690, 2941309, 2942690"
2941309,"2941309, 2941310, 2941310, 2942691, 2941310, 2942691, 2942690, 2941310, 2942691, 2941309, 2941309, 2941308, 2942690, 2941309, 2942690"
2941310,"2941310, 2942691, 2941309, 2941310, 2942692, 2941310, 2941311, 2942692, 2942691, 2942692, 2942692, 2941310, 2942691, 2941311, 2942692, 2941310, 2942691, 2941309, 2941309, 2941309, 2941311"
2941311,"2941311, 2942692, 2942693, 2942692, 2942692, 2941310, 2941311, 2942693, 2942692, 2941312, 2942693, 2942693, 2941310, 2941312, 2942693, 2941311"
2941312,"2941312, 2941313, 2941313, 2942694, 2942693, 2941311, 2942693, 2941311, 2942693, 2942694, 2941312, 2942693, 2942694, 2942693, 2941312, 2942693, 2941311, 2941313, 2942694"
2941314,"2941314, 2942696, 2941315, 2941315, 2941314, 2942696, 2942695, 2941315, 2941314, 2942695, 2941313, 2942695, 2941313, 2941313, 2942696, 2941315"
2941315,"2941315, 2942697, 2942696, 2942697, 2941315, 2941316, 2941314, 2942697, 2942696, 2941315, 2941315, 2941316, 2941314, 2942696, 2941315, 2941314, 2941316, 2942697, 2942696, 2941315"
2941316,"2941316, 2942697, 2941315, 2941315, 2941316, 2941315, 2941317, 2942698, 2941316, 2941317, 2942698, 2941317, 2942697, 2941315"
2941322,"2941322, 2941321, 2941323, 2942704, 2942703, 2941323, 2942704"
2941323,"2941323, 2942705, 2942704, 2941324, 2941323, 2942705, 2942704, 2941324, 2941324"
2941324,"2941324, 2941323, 2942705, 2941324, 2941323, 2942705, 2942706, 2941325, 2941324, 2942706, 2941325, 2941324"
2941325,"2941325, 2941324, 2942706, 2941326, 2941325, 2941324"
2941332,"2941332, 2941331, 2942714, 2942714, 2942713, 2941331, 2942714, 2941333, 2941333, 2941333, 2941332, 2941331"
2941333,"2941333, 2941332, 2942714, 2942715, 2941334, 2942714, 2942714, 2941333, 2942715, 2941334, 2941333, 2941334, 2941333, 2941332, 2941334, 2941334, 2941334, 2942715"
2941334,"2941334, 2942716, 2941333, 2942715, 2941334, 2941333, 2941334, 2942716, 2941333, 2942716, 2941335, 2941334, 2941335, 2941335, 2941334, 2942716, 2941335, 2941334, 2941335, 2941335, 2942716, 2942715"
2941335,"2941335, 2941334, 2942717, 2941336, 2941336, 2942717, 2942717, 2941335, 2941336, 2941335, 2941334, 2942716, 2941335, 2941334, 2942717, 2941335, 2941336, 2942717, 2941335, 2942717, 2942717, 2942716"
2941336,"2941336, 2941336, 2942718, 2942717, 2942717, 2941335, 2942717, 2941337, 2942718, 2941336, 2941337, 2942718, 2941336, 2942717, 2942718, 2942717, 2941335, 2941336, 2941335, 2941335, 2942717, 2941335, 2941336, 2942717, 2941335, 2942717, 2942717"
2941337,"2941337, 2942719, 2941337, 2941338, 2941338, 2942719, 2941337, 2941338, 2942719, 2942719, 2942718, 2942719, 2941337, 2942719, 2941336, 2941336, 2942719, 2942718, 2942719, 2941337, 2942718, 2941336, 2941337, 2942718, 2941336, 2942718, 2941336, 2941336"
2941338,"2941338, 2941338, 2942720, 2942719, 2942720, 2941339, 2941338, 2942720, 2942720, 2942719, 2941339, 2941338, 2941337, 2942719, 2941337, 2941339, 2941339, 2941338, 2941339, 2942720, 2941338, 2942719, 2941337, 2941338, 2942720, 2942719, 2942720, 2941339, 29"
2941339,"2941339, 2941338, 2941338, 2942720, 2942720, 2941339, 2941338, 2942720, 2941340, 2942720, 2941339, 2941338, 2941339, 2941340, 2942721, 2941340, 2941339, 2941338, 2941339, 2942720, 2942721, 2941338, 2941338, 2942720, 2942720, 2942721, 2942721, 2941339, 29"
2941340,"2941340, 2941339, 2941339, 2942722, 2941340, 2942721, 2941341, 2941340, 2941339, 2941339, 2942721, 2942721, 2942721, 2941339, 2941341, 2942722, 2942721, 2942722, 2942722, 2942722, 2942722"
2941341,"2941341, 2941340, 2942722, 2941340, 2941341, 2941340, 2941342, 2941342, 2941341, 2942723, 2942723, 2942722, 2942722, 2942723, 2942722, 2942722, 2942722, 2941342, 2942723, 2941342"
2941342,"2941342, 2941341, 2941341, 2941342, 2942724, 2941343, 2941342, 2941341, 2942724, 2941343, 2942723, 2942723, 2942723, 2942724, 2941343, 2941342, 2942724, 2942723, 2941342"
2941343,"2941343, 2941342, 2941342, 2942724, 2941343, 2941342, 2942724, 2941344, 2941343, 2942725, 2942724, 2941343, 2941342, 2942724, 2941342"
2941344,"2941344, 2941344, 2941345, 2941345, 2941344, 2941343, 2941345, 2942726, 2941343, 2941344, 2941345, 2941343, 2942726, 2942725, 2942726, 2942726, 2942726, 2941343"
2941345,"2941345, 2941346, 2941345, 2941344, 2941346, 2941345, 2942727, 2942726, 2941344, 2941345, 2942726, 2942726, 2941346, 2941346, 2941346, 2942727, 2942726, 2942727, 2942726"
2941346,"2941346, 2941345, 2941346, 2941345, 2941346, 2941345, 2942727, 2941345, 2941347, 2941346, 2941347, 2941347, 2941347, 2941346, 2942728, 2941347, 2941346, 2942728, 2942727, 2942728, 2942727, 2941347"
2941347,"2941347, 2941346, 2941348, 2941347, 2941348, 2941347, 2941348, 2942729, 2941347, 2941346, 2942728, 2942729, 2941348, 2942729, 2941347, 2941346, 2942728, 2942729, 2942728, 2942729, 2941347, 2942729"
2941348,"2941348, 2942730, 2941348, 2941349, 2941348, 2942730, 2941349, 2941348, 2942730, 2941348, 2941347, 2941348, 2941347, 2941348, 2941347, 2941348, 2942729, 2941347, 2942729, 2941348, 2942730, 2942729, 2941347, 2942729, 2942729, 2942730, 2942730, 2941347, 29"
2941349,"2941349, 2942731, 2942731, 2941350, 2941348, 2942731, 2942730, 2941348, 2942731, 2941350, 2941349, 2941348, 2942730, 2941350, 2942731, 2941349, 2941348, 2942730, 2941348, 2941348, 2941348, 2941348, 2941348, 2942730, 2942730, 2942730"
2941350,"2941350, 2941351, 2942731, 2941350, 2941349, 2941351, 2941351, 2942732, 2942731, 2942732, 2942732, 2942731, 2942732, 2941350, 2942731, 2942731, 2941350, 2941349, 2941350, 2942731, 2941349, 2941351"
2941351,"2941351, 2941351, 2941351, 2942733, 2942732, 2941351, 2941352, 2941351, 2942732, 2941350, 2941351, 2941350, 2941351, 2941352, 2941351, 2942733, 2942732, 2942732, 2942732, 2942732, 2941352, 2941352, 2941350, 2942733, 2941350, 2941350, 2941352, 2941351, 29"
2941352,"2941352, 2941351, 2941351, 2941351, 2941352, 2941351, 2942733, 2941353, 2941353, 2941352, 2941352, 2942733, 2941353, 2941352, 2942734, 2941351, 2942733, 2941352, 2942734, 2941353, 2941353, 2942734, 2942734"
2941353,"2941353, 2941354, 2941353, 2942735, 2942735, 2941352, 2941352, 2941353, 2941353, 2941352, 2941352, 2941353, 2941352, 2942734, 2941352, 2942734, 2941353, 2942735, 2941353, 2942735, 2942734, 2942734"
2941354,"2941354, 2941354, 2941353, 2942736, 2941355, 2941354, 2941353, 2942735, 2942736, 2942735, 2941353, 2941353, 2941353, 2941353, 2942735, 2941353, 2942735"
2941355,"2941355, 2941356, 2941355, 2942737, 2942736, 2941355, 2941354, 2941354, 2942737, 2942736, 2941355, 2941354, 2942736"
2941356,"2941356, 2941357, 2941356, 2942738, 2942737, 2941356, 2942737, 2941356, 2941355, 2941356, 2941355, 2942737, 2941355, 2942737, 2941355"
2941357,"2941357, 2942738, 2942739, 2942739, 2941358, 2941358, 2941357, 2941357, 2941358, 2942739, 2941357, 2942738, 2941357, 2941356, 2941357, 2941356, 2942738, 2941356, 2941356, 2941356"
2941358,"2941358, 2941359, 2942739, 2941357, 2942739, 2942739, 2942740, 2941359, 2941358, 2941358, 2941357, 2941359, 2941357, 2941359, 2942740, 2941358, 2941359, 2942739, 2941357, 2942740, 2941359, 2942740, 2941359, 2941357, 2941359, 2942740, 2941357"
2941359,"2941359, 2942740, 2941359, 2941360, 2941358, 2941358, 2942741, 2941360, 2942741, 2941359, 2941360, 2941359, 2942740, 2941358, 2941359, 2942740, 2941359, 2942740, 2942741, 2941359, 2941360, 2942741, 2941360, 2942741, 2941359, 2942740, 2942741"
2941360,"2941360, 2942741, 2941361, 2941360, 2942741, 2942742, 2941361, 2942742, 2941359, 2941360, 2941359, 2941359, 2941359, 2942741, 2941359, 2941360, 2942741, 2941360, 2942741, 2942742, 2941359, 2942741, 2941361, 2941361"
2941361,"2941361, 2941361, 2941360, 2941361, 2941360, 2942742, 2941362, 2942743, 2941361, 2942742, 2941360, 2941360, 2942743, 2941360, 2942742, 2941361, 2941361"
2941362,"2941362, 2942744, 2941362, 2941361, 2941363, 2941361, 2941361, 2942744, 2941362, 2942743, 2941361, 2942743, 2942744, 2941361, 2941361"
2941363,"2941363, 2942744, 2941363, 2941362, 2942744, 2941362, 2942745, 2941363, 2941364, 2941364, 2942744, 2941362, 2941364, 2942744, 2942745, 2941364, 2942745, 2941364, 2941364"
2941364,"2941364, 2941364, 2941364, 2942745, 2941364, 2942746, 2942745, 2941364, 2941365, 2942746, 2941364, 2941365"
2941365,"2941365, 2942746, 2942747, 2941366, 2942747, 2941364, 2941365"
2941366,"2941366, 2941367, 2941367, 2941366, 2942748, 2941367, 2942748, 2942748, 2942747, 2941366, 2941365, 2942747, 2941367, 2941366, 2942748, 2942747, 2941365"
2941367,"2941367, 2941367, 2941366, 2942748, 2942749, 2941367, 2941368, 2942748, 2941368, 2941368, 2941368, 2942749, 2941368, 2942748, 2941366, 2941367, 2941366, 2942748"
2941368,"2941368, 2941369, 2941367, 2941369, 2941367, 2942749, 2941367, 2941368, 2941368, 2942750, 2941368, 2941369, 2941369, 2941368, 2942749, 2942750, 2941368, 2941367, 2941369"
2941369,"2941369, 2941369, 2941368, 2941368, 2942750, 2941368, 2941369, 2941369, 2941368, 2942750, 2941368, 2942751, 2941370, 2942751, 2942751, 2942751, 2941369, 2941370"
2941372,"2941372, 2941373, 2942753, 2941371, 2941372, 2942754, 2942753, 2942754, 2942753, 2941371"
2941373,"2941373, 2941374, 2942755, 2941374, 2942754, 2942755, 2941372, 2941373, 2941372, 2942754, 2942755, 2942754"
2941384,"2941384, 2941385, 2941384, 2941385, 2941383, 2942766, 2942765, 2941385, 2941384, 2941383, 2942766, 2942765, 2941385, 2941383"
2941385,"2941385, 2941384, 2941385, 2941384, 2941385, 2941386, 2942766, 2941385, 2941384, 2941386, 2942767, 2942766, 2941385, 2941386, 2942767"
2941391,"2941391, 2941390, 2942772, 2941392, 2942772, 2941390, 2941392, 2941391, 2941390"
2941392,"2941392, 2942773, 2941392, 2942773, 2941391, 2942774, 2941393, 2941392, 2941392, 2941391"
2941393,"2941393, 2942774, 2941392, 2941392, 2942774, 2941393, 2941392, 2941392"
2941398,"2941398, 2941398"
2941406,"2941406, 2941405"
2941412,"2941412, 2941413, 2942794, 2941413, 2942793, 2941411, 2941412, 2942794, 2941411, 2942793, 2941411, 2942793, 2941412, 2942794, 2942793, 2942794, 2942794, 2941413"
2941413,"2941413, 2941414, 2941414, 2941413, 2941412, 2942795, 2941414, 2942795, 2941413, 2941414, 2942794, 2941413, 2941412, 2942794, 2941412, 2942794, 2942794, 2942795, 2942795, 2942794, 2941413, 2941414"
2941414,"2941414, 2941415, 2941415, 2941414, 2941415, 2941413, 2942795, 2942796, 2941414, 2942796, 2941415, 2941415, 2941415, 2942796, 2942795, 2941413, 2941414, 2941413, 2942796, 2942795, 2942796, 2942795, 2941413, 2941414"
2941415,"2941415, 2941415, 2941416, 2941416, 2941414, 2941415, 2942796, 2941414, 2942796, 2942797, 2941415, 2942797, 2942797, 2941415, 2941416, 2941416, 2942797, 2941415, 2941416, 2942796, 2942797, 2942797, 2941414, 2942796, 2942796, 2941414"
2941419,"2941419, 2941420, 2942800, 2941419, 2942801, 2941418, 2941418, 2941419, 2941418, 2941419, 2942800, 2942800, 2941418, 2941419, 2941419, 2942801, 2941420"
2941420,"2941420, 2941421, 2941421, 2941419, 2942801, 2941419, 2941419, 2941419, 2941419, 2942801, 2942802, 2941420, 2941421"
2941421,"2941421, 2941422, 2941422, 2941420, 2941421, 2941422, 2941422, 2942803, 2941421, 2941422, 2942802, 2941420, 2942803, 2941421, 2942803"
2941422,"2941422, 2942804, 2942804, 2941422, 2941423, 2941421, 2941423, 2941422, 2941423, 2941422, 2941423, 2942803, 2941421, 2941422, 2942803, 2941421, 2942803"
2941424,"2941424, 2941425, 2941423, 2942806, 2942805, 2941424, 2941423, 2942805, 2941424, 2941425, 2941425, 2942806"
2941426,"2941426, 2941427, 2941427, 2942808, 2941427, 2941426, 2942808, 2942807, 2942808, 2941425, 2941426, 2942807, 2941425, 2941426, 2942807, 2941425"
2941428,"2941428, 2941427, 2942810, 2941429, 2941428, 2941427, 2942810, 2941428, 2941427, 2942809, 2942810, 2942809, 2942810, 2942809, 2941429, 2941429, 2942810, 2942810, 2941429, 2941428, 2942810, 2942809, 2941427, 2942809, 2941429, 2941428, 2942809, 2942810, 29"
2941434,"2941434, 2941433, 2941433, 2941434, 2942816, 2942815, 2941434, 2941433, 2942816, 2941435, 2941433, 2941433, 2941433, 2942816, 2942815, 2942815, 2941435"
2941435,"2941435, 2941434, 2942817, 2941436, 2941434, 2941436, 2941436, 2942816, 2941434, 2942817, 2942816, 2941436, 2941435, 2942816, 2941436, 2941435"
2941436,"2941436, 2941435, 2942817, 2941436, 2942818, 2941436, 2941437, 2941437, 2941436, 2942818, 2941437, 2942817, 2942818, 2941437, 2941436, 2941435, 2941436, 2941435"
2941437,"2941437, 2941438, 2941437, 2941438, 2942819, 2941436, 2942818, 2941437, 2941438, 2942818, 2942819, 2942819, 2941438, 2942819, 2942819, 2941438, 2941437, 2941436, 2941436"
2941438,"2941438, 2941439, 2942820, 2941437, 2941438, 2941437, 2942820, 2941439, 2941438, 2942819, 2941437, 2941438, 2942819, 2942820, 2942819, 2941439, 2941438, 2942820, 2942819, 2942819, 2941438, 2941437"
2941442,"2941442, 2941443, 2941442, 2942824, 2942823, 2941441, 2941443, 2941441, 2941443, 2941442, 2941441, 2941441, 2942824, 2942823, 2941442, 2941443, 2942824, 2941443, 2941443, 2941442, 2941443, 2942824, 2941443, 2942824, 2941443, 2941441"
2941443,"2941443, 2941442, 2941443, 2941442, 2942824, 2941443, 2942825, 2941444, 2941443, 2941442, 2942824, 2941444, 2941442, 2941443, 2942824, 2942825, 2941443, 2941443, 2941442, 2941443, 2942825, 2941444, 2942824, 2942825, 2941443, 2942824, 2942825, 2941443, 29"
2941444,"2941444, 2941443, 2941445, 2941444, 2941443, 2942825, 2941443, 2941443, 2941443, 2942825, 2941444, 2942825, 2941443, 2942825, 2941443, 2942826, 2941445, 2941444, 2941445, 2941445"
2942672,"2942672, 2942673, 2941290, 2942672, 2942671, 2942671"
2942673,"2942673, 2942674, 2942673, 2942673, 2941291, 2942672, 2942673, 2942672"
2942674,"2942674, 2941292, 2942673, 2942674, 2942673, 2942673, 2942673"
2942675,"2942675, 2942676, 2942675, 2941294, 2942676, 2942675, 2941294, 2941293, 2942675, 2941293, 2942674, 2942674"
2942679,"2942679, 2942680, 2941298, 2942679, 2942680, 2942679, 2942679, 2942680, 2941298, 2942680, 2942680"
2942681,"2942681, 2941299, 2941300, 2942682, 2942681, 2941299, 2942681, 2941299, 2942680, 2942680, 2942680, 2942681, 2941299, 2942680, 2942681, 2942680, 2942681, 2942680, 2942681"
2942682,"2942682, 2941301, 2942683, 2941301, 2942683, 2942683, 2942682, 2942683, 2942683, 2941301, 2942682, 2941300, 2942681, 2941301, 2941300, 2941301, 2942682, 2942681, 2942681, 2941301, 2942681, 2942681, 2942681, 2942681"
